id,name,price,original_price,discount_rate,rating_average,review_count,quantity_sold,brand,category,url_key
277983663,"Combo 5 Quần Lót Nữ Thông Hơi Trơn Thái Lan S08 – Siêu Êm, Không Viền, Co Giãn 4 Chiều",107800,140000,23,0.0,0,0,OEM,Thời trang nữ,combo-5-quan-lot-nu-thong-hoi-tron-thai-lan-s08-sieu-em-khong-vien-co-gian-4-chieu-p277983663
22784987,COMBO 48 HỘP SỮA BỘT PHA SẴN DIELAC GROW PLUS 110ML,497000,497000,0,4.8,8,24,Vinamilk,Đồ Chơi - Mẹ & Bé,combo-48-hop-sua-bot-pha-san-dielac-grow-plus-110ml-p22784987
112291534,Lõi Lọc RO Số 4 màng FILMTEC Mỹ- Hàng Chính Hãng,339000,339000,0,3.5,2,7,Karofi,Điện Gia Dụng,loi-loc-ro-so-4-mang-filmtec-my-hang-chinh-hang-p112291534
278491819,Bao Da dành cho Samsung Galaxy Z Fold 7 / Z Fold 6 hiệu Nillkin Aoge Leather Cao Cấp - Hàng nhập khẩu,348999,348999,0,0.0,0,0,Gucase,Bao Da - Ốp Lưng Điện Thoại Samsung,bao-da-samsung-galaxy-z-fold-7-z-fold-6-nillkin-aoge-leather-da-pu-cao-cap-thiet-ke-doanh-nhan-sang-trong-hang-nhap-khau-p278491819
53788829,"Áo chống nắng thông hơi chất kim cương,  áo chống nắng toàn thân thun lạnh - Xanh nhạt",169000,169000,0,0.0,0,0,OEM,Thời trang nữ,ao-chong-nang-thong-hoi-chat-kim-cuong-ao-chong-nang-toan-than-thun-lanh-xanh-nhat-p53788829
278315556,"VIFON - Mì trẻ em Vifon, snack mì trẻ em Vifon, mì ăn liền snack Vifon, snack mì Vifon cho bé (20g/gói)",4100,4100,0,0.0,0,0,VIFON ,Bách Hóa Online,vifon-mi-tre-em-vifon-snack-mi-tre-em-vifon-mi-an-lien-snack-vifon-snack-mi-vifon-cho-be-20g-goi-p278315556
189179780,"Giường xếp du lịch, vải bạt 3D chống thấm, chống bám bụi, xếp gọn kèm túi du lịch - NIKITA",839000,839000,0,5.0,1,7,Nikita,Nhà Cửa - Đời Sống,giuong-xep-du-lich-vai-bat-3d-chong-tham-chong-bam-bui-xep-gon-kem-tui-du-lich-nikita-p189179780
278500643,Sách Động Từ Bất Quy Tắc & Ngữ Pháp Tiếng Anh Căn Bản,13860,18000,23,5.0,2,26,No Brand,Root,sach-dong-tu-bat-quy-tac-ngu-phap-tieng-anh-can-ban-p278500643
273593321,1 thùng - Rượu Mơ Sâm 19 Núi Tản chưng cất từ mơ tươi Ba Vì lên men tự nhiên ngâm cùng Hồng sâm 6 năm Hàn Quốc– 360ml,540000,540000,0,0.0,0,1,Núi Tản,Bách Hóa Online,1-thung-ruou-mo-sam-19-nui-tan-chung-cat-tu-mo-tuoi-ba-vi-len-men-tu-nhien-ngam-cung-hong-sam-6-nam-han-quoc-360ml-p273593321
45812684,Bột tía tô nguyên chất Goce - 72g (24 gói x 3g),127500,170000,25,4.7,187,1513,Goce,Bách Hóa Online,bot-tia-to-nguyen-chat-goce-72g-24-goi-x-3g-p45812684
253471967,Sách Tuyển tập Thạch Lam (tái bản),72600,110000,34,5.0,17,197,No Brand,Sách tiếng Việt,sach-tuyen-tap-thach-lam-tai-ban-p253471967
74539232,Áo Lót Mút Vừa Nâng Ngực Chỉnh 7 Kiểu Dây Soft Doomm 7 Ways Màu Da Hoặc Màu Đen By Sabina SBH4004,579000,579000,0,5.0,4,45,Sabina,Root,ao-lot-mut-vua-nang-nguc-chinh-7-kieu-day-soft-doomm-7-ways-mau-da-hoac-mau-den-by-sabina-sbh4004-p74539232
275320117,"Đài Radio Nghe Nhạc FP-2382-S -Sạc Năng Lượng Mặt Trời, Đài FM, AM, SW-Thiết Kế Cổ Điển Sang Trọng, Ăn-Ten Bắt Sóng Mạnh, Hỗ Trợ Cắm USB-Thẻ Nhớ-Hàng Chính Hãng",289000,289000,0,4.5,2,20,Pepe,Thiết Bị Số - Phụ Kiện Số,dai-radio-nghe-nhac-fp-2382-s-sac-nang-luong-mat-troi-dai-fm-am-sw-thiet-ke-co-dien-sang-trong-an-ten-bat-song-manh-ho-tro-cam-usb-the-nho-hang-chinh-hang-p275320117
275959143,Khoai Lang Mật Sấy Dẻo Không Đường 500g VietTin Mart,73600,106760,31,4.3,3,58,VietTin Mart,Bách Hóa Online,khoai-lang-mat-say-deo-khong-duong-500g-viettin-mart-p275959143
212468499,"Đèn LED Cảm Biến Hồng Ngoại KUNBE Với Ánh Sáng 3 Màu, Hiệu Ứng Độc Đáo, Nhiều Kích Cỡ, Phù Hợp Trang Trí Tủ Quần Áo, Cầu Thang, Nhà Bếp, Phòng Khách, Phòng Ngủ",185000,185000,0,5.0,4,34,KUNBE,Nhà Cửa - Đời Sống,den-led-cam-bien-hong-ngoai-kunbe-voi-anh-sang-3-mau-hieu-ung-doc-dao-nhieu-kich-co-phu-hop-trang-tri-tu-quan-ao-cau-thang-nha-bep-phong-khach-phong-ngu-p212468499
13670403,Áo bra ren có đệm ngực dây điều chỉnh MS138,95000,95000,0,0.0,0,3,OEM,Thời Trang,ao-bra-ren-co-dem-nguc-day-dieu-chinh-ms138-p13670403
276965365,"Khăn Trải Bàn PAULEE WLG 751 (150 x 228 cm) hình oval - nền vàng, hoa văn phủ nhũ vàng, sang trọng, không thấm nước",237000,279000,15,0.0,0,2,Zenne,Nhà Cửa - Đời Sống,khan-trai-ban-paulee-wlg-751-150-x-228-cm-hoa-van-phu-nhu-va-ng-sang-trong-khong-tham-nuoc-p276965365
165947549,"Hạt Macca Úc Nứt Vỏ Pams [Tặng kèm khui hạt] Macca Hữu Cơ Nhập Khẩu Úc, Hạt A Size 25-28",199000,199000,0,4.7,21,92,Pam's ,Bách Hóa Online,hat-mac-ca-uc-nut-vo-chinh-hang-pam-s-pamchu-nhap-khau-tu-uc-gion-beo-thom-ngon-p165947549
278697969,"Sữa bột Nutifood Sweden GrowPLUS+ Tiêu Hóa (Xanh Nhạt) 2+ - Tiêu hóa khỏe, tăng cân (Lon 800g)",500000,553000,10,0.0,0,962,GrowPlus,Đồ Chơi - Mẹ & Bé,sua-bot-nutifood-sweden-growplus-tieu-hoa-xanh-nhat-2-tieu-hoa-khoe-tang-can-lon-800g-p278697969
1037608,Máy Hút Bụi Philips FC9351 (1900W) - Đỏ - Hàng chính hãng,2513000,3649000,31,4.8,78,262,Philips,Điện Gia Dụng,may-hut-bui-philips-fc9351-1900w-do-hang-chinh-hang-p1037608
276919808,DỤNG CỤ HÚT MŨI BÓP CHO BÉ KUKU - KU5373A,75000,75000,0,0.0,0,5,Ku.Ku Duckbill,Dụng cụ hút mũi cho bé,dung-cu-hut-mui-bop-cho-be-kuku-ku5373a-p276919808
2987221,Sách Giáo Trình Chuẩn YCT 2 (Kèm file MP3),114000,148000,23,4.8,88,1660,No Brand,Sách tiếng Việt,sach-giao-trinh-chuan-yct-2-kem-file-mp3-p2987221
25410296,Chuột Không Dây Wireless 2.4G HXSJ T21 - Hàng chính hãng,123000,249000,51,4.7,36,196,HXSJ,Thiết Bị Số - Phụ Kiện Số,chuot-khong-day-hxsj-t21-hang-nhap-khau-p25410296
188134497,Miếng dán ngực sinh nhiệt tự thân Hàn Quốc - cơ chế tự dính khít khi tiếp xúc với bề mặt da có nhiệt,159000,159000,0,4.5,22,256,OEM,Thời trang nữ,mieng-dan-nguc-sinh-nhiet-tu-than-han-quoc-co-che-tu-dinh-khit-khi-tiep-xuc-voi-be-mat-da-co-nhiet-p188134497
105736996,"SIM SỐ ĐẸP MOBIFONE - LIST 20 (MBFDS20) - Đầu số 090, 093 - Số dễ nhớ, thần tài, lộc phát, số cặp, số tiến, năm sinh - ĐĂNG KÝ ĐÚNG CHỦ ONLINE-Hàng Chính Hãng",500000,500000,0,5.0,1,12,Mobifone,Thiết Bị Số - Phụ Kiện Số,sim-so-dep-mobifone-list-20-mbfds20-dau-so-090-093-so-de-nho-than-tai-loc-phat-so-cap-so-tien-nam-sinh-dang-ky-dung-chu-online-hang-chinh-hang-p105736996
483313,Dầu Mè Thơm Hảo Hạng Meizan 250ml,52000,60000,13,5.0,47,1043,MEIZAN,Bách Hóa Online,dau-me-thom-hao-hang-meizan-cai-lan-250ml-p483313
201112916,Miếng Dán Kính Cường Lực Camera chống trầy GOR cho iPhone 14 / 14 Plus / 14 Pro / 14 Pro Max (Bộ 2 Miếng) -  HÀNG CHÍNH HÃNG,118999,130898,9,5.0,4,16,Gor,Thiết Bị Số - Phụ Kiện Số,mieng-dan-kinh-cuong-luc-camera-chong-tray-gor-cho-iphone-14-14-plus-14-pro-14-pro-max-bo-2-mieng-hang-chinh-hang-p201112916
251257451,"Ghế gội đầu đa năng.Ghế gội đầu cho bé cỡ đại ,gấp gọn Có Tấm Lót Đỡ Gáy Bé Không Bị Mỏ (Có Tay Nắm) Chất Liệu Caop Cấp Chính Hãng",189000,189000,0,0.0,0,6,FTAKY,Đồ Chơi - Mẹ & Bé,ghe-goi-dau-da-nang-ghe-goi-dau-cho-be-co-dai-gap-gon-co-tam-lot-do-gay-be-khong-bi-mo-co-tay-nam-chat-lieu-caop-cap-chinh-hang-p251257451
275746578,Đui Đèn Cảm Biến Chuyển Động Hồng Ngoại Nối Đui E27 Điều Chỉnh Ánh Sáng Và Thời Gian,88000,88000,0,5.0,1,3,OEM,Nhà Cửa - Đời Sống,dui-den-cam-bien-chuyen-dong-hong-ngoai-noi-dui-e27-dieu-chinh-anh-sang-va-thoi-gian-p275746578
274566783,Sách Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,203600,299000,32,4.8,1392,507,No Brand,Sách tiếng Việt,sach-sieu-nhi-hoi-nha-khoa-hoc-tra-loi-100-bi-an-moi-dua-tre-deu-muon-hoi-mot-nha-khoa-hoc-p274566783
166088547,Combo 3 Đường mía thiên nhiên Biên Hòa 1kg/túi,109800,109800,0,5.0,10,111,Biên Hòa,Bách Hóa Online,combo-3-duong-mia-thien-nhien-bien-hoa-1kg-p166088547
174605333,Sách Châu Phi Nghìn Trùng (Tái Bản),132000,165000,20,5.0,110,1118,No Brand,Root,sach-chau-phi-nghin-trung-tai-ban-p174605333
278070727,Sách Cuộc Đời Của Nấm - Entangled Life (New York Times Bestseller),113000,168000,33,4.8,4,106,No Brand,Root,sach-cuoc-doi-cua-nam-entangled-life-new-york-times-bestseller-p278070727
214237119,Bộ sưu tập Bài Tarot Kèm Túi Đựng Bài – Bài Bói Tarot Chính Hãng Song An Eco - The Rider Waite Deck và các mã khác,69000,69000,0,3.0,1,14,Song An Eco,Đồ Chơi - Mẹ & Bé,bo-suu-tap-bai-tarot-kem-tui-dung-bai-bai-boi-tarot-chinh-hang-song-an-eco-the-rider-waite-deck-va-cac-ma-khac-p214237119
277266607,Ốp lưng cho Realme 9i - Realme 10 - C11 2021 - C65 4G - C67 - C20 - Poco X6 5G - Xương Rồng Mây - Hàng Chính Hãng,40000,60000,33,0.0,0,0,OLSG,Root,op-lung-cho-realme-9i-realme-10-c11-2021-c65-4g-c67-c20-poco-x6-5g-xuong-rong-may-hang-chinh-hang-p277266607
192308302,"Kệ sách để bàn làm việc, bàn học IGA - GP176 - Giá đựng sách phong cách Nordic hiện đại tiết kiệm diện tích",184000,188000,2,4.3,3,31,OEM,Nhà Cửa - Đời Sống,ke-sach-de-ban-lam-viec-ban-hoc-iga-gp176-gia-dung-sach-phong-cach-nordic-p192308302
277812197,Chảo chống dính vân đá Elmich EL5969ST - Hàng chính hãng,259000,550000,53,5.0,3,6,Elmich,Chảo chiên,chao-chong-dinh-van-da-elmich-el5969st-hang-chinh-hang-p277812197
276938719,Sách Bộ Khai Sáng Cuộc Đời - Lời Khuyên Từ 9 Triết Gia Vĩ Đại - Tinh Hoa Nhân Loại Bizbooks,116000,168000,31,0.0,0,29,No Brand,Root,sach-bo-khai-sang-cuoc-doi-loi-khuyen-tu-9-triet-gia-vi-dai-tinh-hoa-nhan-loai-bizbooks-p276938719
148661189,(Thùng 06 hộp) Yến Sào Win'snest Tổ Yến Chưng Sẵn Nhân Sâm Không Đường 20% (6 Lọ/Hộp) Món quà sức khỏe (KÈM TÚI),1269950,2309000,45,5.0,9,34,Yến Sào win'sNest,Bách Hóa Online,thung-06-hop-tui-xuan-yen-sao-win-snest-to-yen-chung-san-nhan-sam-khong-duong-20-6-lo-hop-mon-qua-suc-khoe-p148661189
273358865,Bật lửa hột quẹt khè gas đá Aomai AM365 - xài gas,130000,130000,0,5.0,1,4,OEM,Nhà Cửa - Đời Sống,bat-lua-hot-quet-khe-gas-da-aomai-am365-xai-gas-p273358865
274561520,Vỉ nướng điện gấp gọn Elmich EGE-8579 - Hàng Chính Hãng,1158000,2548000,55,4.3,4,18,Elmich,Vỉ nướng điện,vi-nuong-dien-gap-gon-elmich-ege-8579-hang-chinh-hang-p274561520
7723121,Sữa Bột Vinamilk Optimum Mama Gold - Hộp Thiếc 900g,514000,514000,0,5.0,8,61,Vinamilk,Đồ Chơi - Mẹ & Bé,sua-bot-vinamilk-optimum-mama-gold-hop-thiec-900g-p7723121
190621545,Đồ Chơi BEYBLADE Con Quay B-160 Booster King Helios.Zn 1B 157199,296000,349000,15,0.0,0,2,BeyBlade,Đồ Chơi - Mẹ & Bé,do-choi-beyblade-5-con-quay-b-160-booster-king-helios-zn-1b-157199-p190621545
115803974,"Bộ ngủ 2 dây, đồ bộ nữ,đồ ngủ,đồ bộ mặc nhà đùi 2 dây tầng vải lụa họa tiết siêu cute.",125000,125000,0,0.0,0,0,OEM,Root,bo-ngu-2-day-do-bo-nu-do-ngu-do-bo-mac-nha-dui-2-day-tang-vai-lua-hoa-tiet-sieu-cute-p115803974
190702835,Sách Tuyển Tập Akutagawa I,306000,380000,19,5.0,36,252,No Brand,Sách tiếng Việt,sach-tuyen-tap-akutagawa-i-p190702835
278740388,Ốp lưng Cho iPhone 17 Pro/ 17 Pro Max UNIQ CLARIO Chế Tác Từ Nhựa Tái Chế Bền Bỉ Cam Kết Bảo Vệ Môi Trường Hàng Chính Hãng,648000,720000,10,0.0,0,0,UNIQ,Thiết Bị Số - Phụ Kiện Số,op-lung-cho-iphone-17-pro-17-pro-max-uniq-clario-che-tac-tu-nhua-tai-che-ben-bi-cam-ket-bao-ve-moi-truong-hang-chinh-hang-p278740388
273467444,LEGO - 40499- Bộ Xe Trượt Tuyết Ông Già Noel,1899000,1899000,0,0.0,0,0,LEGO,"Lắp ghép, Xếp hình",lego-040499-bo-xe-truot-tuyet-ong-gia-noel-p273467444
106362865,Sách - Lão tử đạo đức kinh,66400,99000,33,4.8,72,824,No Brand,Sách tiếng Việt,sach-lao-tu-dao-duc-kinh-p106362865
277620077,"Combo 5 quần lót nữ thun lạnh trơn Voronin N9004, N9005",180950,235000,23,0.0,0,1,OEM,Thời trang nữ,combo-5-quan-lot-nu-thun-lanh-tron-voronin-n9004-n9005-p277620077
74409316,"Chuột không dây Bluetooth, chuột không dây usb 2.4Hz HXSJ T18 - Hàng chính hãng",153000,315000,51,4.7,165,579,HXSJ,Thiết Bị Số - Phụ Kiện Số,chuot-khong-day-bluetooth-chuot-khong-day-usb-2-4hz-hxsj-t18-hang-chinh-hang-p74409316
161960327,Bodysuit sexy toàn thân ôm body,55000,55000,0,0.0,0,4,Kun93,Thời trang nữ,bodysuit-sexy-toan-than-om-body-p161960327
249779733,Quần lót lọt khe nữ dây sexy,39000,39000,0,0.0,0,12,Kun93,Quần lọt khe,quan-lot-lot-khe-nu-day-sexy-p249779733
278326973,Tai Nghe Bluetooth Sony WH-1000XM6 - Hàng Chính Hãng,8990000,11990000,25,0.0,0,1,Sony,Tai Nghe Bluetooth,tai-nghe-bluetooth-sony-wh-1000xm6-hang-chinh-hang-p278326973
274418021,"Đèn LED bulb OPPLE E stick - Hiệu suất ánh sáng cao, màu ánh sáng 3000K/4000K/6500K",68000,68000,0,0.0,0,24,Opple,Nhà Cửa - Đời Sống,den-led-bulb-opple-e-stick-hieu-suat-anh-sang-cao-mau-anh-sang-3000k-4000k-6500k-p274418021
75996947,Bộ đồ chơi lắc bầu cua cá cọp xúc xắc bằng xốp,20000,20000,0,0.0,0,1,OEM,Đồ Chơi - Mẹ & Bé,bo-do-choi-lac-bau-cua-ca-cop-xuc-xac-bang-xop-p75996947
52885368,1 Kg túi zip chỉ đỏ thương hiệu Gimex II,89000,89000,0,4.8,265,2268,Túi ni lông tự phân hủy sinh học GIMEX II,Nhà Cửa - Đời Sống,1-kg-tui-zip-chi-do-thuong-hieu-gimex-ii-p52885368
181361305,"Combo 2 Bịch Cà Phê Rang Xay Chữ S Chinh Phục Trung Nguyên Legend - Bịch 500gr - Cà Phê Rang Xay Pha Phin Đậm Đà, Nguyên Chất, Mạnh Mẽ",182000,182000,0,5.0,2,16,Trung Nguyên Legend,Bách Hóa Online,combo-2-bich-ca-phe-chu-s-pha-phin-trung-nguyen-legend-rang-xay-hop-500gr-p181361305
127649070,Sách Thay Đổi Câu Hỏi Thay Đổi Cuộc Đời,54400,85000,36,5.0,24,1269,No Brand,Sách tư duy - Kỹ năng sống,sach-thay-doi-cau-hoi-thay-doi-cuoc-doi-p127649070
276602342,"Áo Thun Nữ Cao Cấp Vải Thun Lạnh Ôm Body, Thấm Hút Mồ Hôi, Co Dãn 4 Chiều",119000,125000,5,0.0,0,0,OEM,Thời trang nữ,ao-thun-nu-cao-cap-vai-thun-lanh-om-body-tham-hut-mo-hoi-co-dan-4-chieu-p276602342
276487256,Ốp lưng baseus skyring series magnetic phone case with stand for i-p 16 series tích hợp chân đế từ tính- Hàng Chính Hãng ,389000,389000,0,0.0,0,0,Baseus,Thiết Bị Số - Phụ Kiện Số,op-lung-baseus-skyring-series-magnetic-phone-case-with-stand-for-i-p-16-series-tich-hop-chan-de-tu-tinh-hang-chinh-hang-p276487256
278752372,Thùng Sữa Đậu Nành NutiMilk Canxi 200ml (Bịch 200ml x 36) - Bổ Sung Thêm Canxi,150000,188000,20,0.0,0,8,NutiMilk,Root,thung-sua-dau-nanh-nutimilk-canxi-200ml-bich-200ml-x-36-bo-sung-them-canxi-p278752372
275567759,"Máy Hút Chân Không thực phẩm hàn miệng túi Vacuum Sealer dùng cho gia đình, hút khỏe, hết khí + Tặng 10 túi - Hàng nhập khẩu",119000,119000,0,4.8,4,27,XM,Điện Gia Dụng,may-hut-chan-khong-thuc-pham-han-mieng-tui-vacuum-sealer-dung-cho-gia-dinh-hut-khoe-het-khi-tang-10-tui-hang-nhap-khau-p275567759
247656226,Ngũ cốc ăn sáng MILO (Hộp 150g),69000,72000,4,5.0,5,80,Nestlé NBC Box,Bách Hóa Online,ngu-coc-an-sang-milo-hop-150g-p247656226
273314953,Sách Cất Cho Tôi Những Ngày Xanh Nắng Hạ,83930,109000,23,4.7,27,277,No Brand,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,sach-cat-cho-toi-nhung-ngay-xanh-nang-ha-p273314953
111582638,Sách Trang Tử Nam Hoa Kinh (Thu Giang Nguyễn Duy Cần) (Tái Bản),145500,150000,3,5.0,7,35,No Brand,Sách tiếng Việt,sach-trang-tu-nam-hoa-kinh-thu-giang-nguyen-duy-can-tai-ban-p111582638
275398847,Giá Đỡ Điện Thoại Trên Ô Tô Kẹp Gắn Cửa Khe Gió Điều Hoà Xoay 360 Nhỏ Gọn Tiện Lợi - Hàng Nhập Khẩu,89000,89000,0,5.0,7,46,Ultra Thin,Thiết Bị Số - Phụ Kiện Số,gia-do-dien-thoai-tren-o-to-kep-gan-cua-khe-gio-dieu-hoa-xoay-360-nho-gon-tien-loi-hang-nhap-khau-p275398847
115529292,cáp 3.5mm màu đen đầu xanh dương 0.5M bẻ góc 90 độ  ugreen A112BG60178AV - Hàng chính hãng,99000,99000,0,0.0,0,1,UGREEN,Cáp Âm Thanh,cap-3-5mm-mau-den-dau-xanh-duong-0-5m-be-goc-90-do-ugreen-a112bg60178av-hang-chinh-hang-p115529292
56930154,Chuột Không Dây Sạc Pin HXSJ M402 - Hàng chính hãng,112000,195000,43,4.6,381,1152,HXSJ,Thiết Bị Số - Phụ Kiện Số,chuot-khong-day-sac-pin-hxsj-m402-hang-chinh-hang-p56930154
275014255,RONG BIỂN NẤU CANH TÂN LỘC PHÁT 150G - GỒM 3 BỊCH 50G,105000,105000,0,5.0,1,0,Tân Lộc Phát,Unknown,rong-bien-nau-canh-tan-loc-phat-150g-gom-3-bich-50g-p275014255
277468146,Bông tắm xơ mướp ECOPINE hình Oval size M,22000,22000,0,0.0,0,5,ECOPINE,Nhà Cửa - Đời Sống,bong-tam-xo-muop-ecopine-hinh-oval-size-m-p277468146
277581685,"Bộ 3 Loa Máy Tính D222 Có Đèn LED, Âm Thanh 9D Chất Lượng Tốt, Nghe Nhạc Hay -  Hàng Nhập Khẩu",220000,220000,0,4.0,1,5,DORON,Loa Nghe Nhạc,bo-3-loa-may-tinh-d222-co-den-led-am-thanh-9d-chat-luong-tot-nghe-nhac-hay-p277581685
276042548,Bình đun siêu tốc Kangaroo KGWK15I2 - Hàng chính hãng,180000,245000,27,5.0,4,54,Kangaroo,Root,binh-dun-sieu-toc-kangaroo-kgwk15i2-p276042548
278796546,ÁO HAI DÂY PHỐI REN NGỌC HOTTREND,49000,49000,0,0.0,0,0,OEM,Thời trang nữ,ao-hai-day-phoi-ren-ngoc-hottrend-p278796546
164545454,"YOGA TIME, mã G62. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, áo phông cặp đôi, gia đình, đội nhóm",69000,69000,0,4.7,6,11,GOKING,Thời trang nữ,yoga-time-ma-g62-ao-thun-nu-nam-in-sieu-dep-ao-phong-thoat-nhiet-goking-hang-hieu-cao-cap-p164545454
278099576,"Váy Ngủ Sexy Đẹp Quyến Rũ Và Gợi Cảm,Set Đồ Ngủ Gợi Cảm, Set Áo Liền Quần Co Dãn Sexy, Váy Ngủ Có Mút Ngực Gợi Cảm C077",129000,129000,0,0.0,0,0,OEM,Root,vay-ngu-sexy-dep-quyen-ru-va-goi-cam-set-do-ngu-goi-cam-set-ao-lien-quan-co-dan-sexy-vay-ngu-co-mut-nguc-goi-cam-c077-p278099576
87392046,Sách Con Đường Vạn Dặm Của Hồ Chí Minh (Tái Bản),104000,145000,28,5.0,67,425,No Brand,Sách tiếng Việt,sach-con-duong-van-dam-cua-ho-chi-minh-tai-ban-p87392046
100901845,Bộ tranh xếp hình 150 mảnh – Spiderman,48000,65000,26,4.0,4,21,MINH CHÂU PUZZLE,"Lắp ghép, Xếp hình",bo-tranh-xep-hinh-150-manh-spiderman-p100901845
172146754,Ốp lưng chống sốc lưng trong phong cách mới dành cho iPhone 11 / 12 / 13 / 11 Pro / 12 Pro / 13 Pro / 11 Pro Max / 12 Pro Max / 13 Pro Max / 12 Mini / 13 Mini - Hàng chính hãng,179000,250000,28,4.7,310,1212,Photodesign VN,Thiết Bị Số - Phụ Kiện Số,op-lung-chong-soc-lung-trong-phong-cach-moi-danh-cho-iphone-11-12-13-11-pro-12-pro-13-pro-11-pro-max-12-pro-max-13-pro-max-12-mini-13-mini-hang-chinh-hang-p172146754
279076711,Sách Lược Sử Kinh Tế,84800,106000,20,0.0,0,10,No Brand,Kinh tế chính trị,sach-luoc-su-kinh-te-p279076711
278723588,Sách How To Be Free - Để Được Tự Do,72000,100000,28,0.0,0,33,No Brand,Root,sach-how-to-be-free-de-duoc-tu-do-p278723588
1411291,Nồi Cơm Điện Nắp Rời Sharp KSH-D18V (1.8L) - Màu Ngẫu Nhiên - Hàng chính hãng,819000,1100000,26,4.5,4,15,Sharp,Điện Gia Dụng,noi-com-dien-nap-roi-sharp-ksh-d18v-1-8l-mau-ngau-nhien-hang-chinh-hang-p1411291
229701435,"Thẻ nhớ Micro SD OSCOO UHS-I Class 10 - Hàng Chính Hãng - Tốc độ cao, bền bỉ, dùng cho Camera giám sát, Máy ảnh, Điện thoại",306000,306000,0,0.0,0,0,Oscoo,Thiết Bị Số - Phụ Kiện Số,the-nho-micro-sd-oscoo-uhs-i-class-10-hang-chinh-hang-toc-do-cao-ben-bi-dung-cho-camera-giam-sat-may-anh-dien-thoai-p229701435
276126261,Chân váy xòe dài xếp li sang chảnh,139000,139000,0,4.0,3,11,OEM,Thời trang nữ,chan-vay-xoe-dai-xep-li-sang-chanh-p276126261
49002497,Sách Tâm Bệnh Học,137700,145000,5,4.7,28,169,No Brand,Sách Y Học Hiện Đại,sach-tam-benh-hoc-p49002497
189701020,"Cáp Sạc nhanh 20W tự ngắt Gen2 có đèn led báo Baseus Explorer Series cho iPhone13,12,11.....8plus/ iPad (Type C to IP Auto Power-Off, PD 20W Fast Charging Data Cable )- Hàng chính hãng",271000,350000,23,4.7,27,148,Baseus,Thiết Bị Số - Phụ Kiện Số,cap-sac-nhanh-20w-tu-ngat-gen2-co-den-led-bao-baseus-explorer-series-cho-iphone13-12-11-8plus-ipad-type-c-to-ip-auto-power-off-pd-20w-fast-charging-data-cable-hang-chinh-hang-p189701020
277603080,Bắp Rang Bơ (Bỏng ngô) Giòn Ngon Nhiều Vị VietTin Mart,34000,49300,31,5.0,1,0,VietTin Mart,Bách Hóa Online,bap-rang-bo-bong-ngo-gion-ngon-nhieu-vi-viettin-mart-p277603080
278819560,"600 Câu Hỏi Dùng Cho Sát Hạch, Cấp Giấy Phép Lái Xe Cơ Giới Đường Bộ (Bản mới nhất - Cục cảnh sát giao thông)",46400,65000,29,0.0,0,8,No Brand,Root,600-cau-hoi-dung-cho-sat-hach-cap-giay-phep-lai-xe-co-gioi-duong-bo-ban-moi-nhat-cuc-canh-sat-giao-thong-p278819560
273192589,Tiểu Thuyết Naruto,52250,55000,5,5.0,5,57,No Brand,Root,tieu-thuyet-naruto-p273192589
276743781,Miếng Lót Chuột MousePad Trải Bàn Hội Mèo Bé Shin Ngựa Phi Đại Song Ngư Size Lớn_ Hàng Chính Hãng,119000,119000,0,0.0,0,2,Kai Nguyễn,Thiết Bị Số - Phụ Kiện Số,mieng-lot-chuot-mousepad-trai-ban-hoi-meo-be-shin-ngua-phi-dai-song-ngu-size-lon_-hang-chinh-hang-p276743781
168925162,Bàn ủi hơi nước cầm tay Deerma DEM-HS100 - Hàng Nhập Khẩu,549000,549000,0,5.0,1,4,Deerma,Root,ban-ui-hoi-nuoc-cam-tay-deerma-dem-hs100-hang-nhap-khau-p168925162
278892522,Sách Ác Nữ Nửa Vời - Truyền Kì Hoán Hồn Đổi Xác (Truyện Tranh) [Chọn Tập Lẻ],42800,45000,5,5.0,2,13,No Brand,Root,sach-ac-nu-nua-voi-truyen-ki-hoan-hon-doi-xac-truyen-tranh-tap-1-tang-postcard-standee-be-hinh-p278892522
276660413,"Cân tiểu ly điện tử 5.0Kg 0.1g SH-131 - chính xác từng 0.1 gam, hàng chính hãng ",132000,132000,0,0.0,0,23,Gro-Fa,Nhà Cửa - Đời Sống,can-tieu-ly-dien-tu-5-0kg-0-1g-sh-131-chinh-xac-tung-0-1-gam-hang-chinh-hang-p276660413
279076767,Sách Dọc Đường 3,164800,206000,20,0.0,0,26,No Brand,Phê Bình - Lý Luận Văn Học,sach-doc-duong-3-p279076767
102551598,Quạt Sạc Tích Điện Sunhouse SHD7223 (24W) - Hàng Chính Hãng,1346000,4568000,71,4.5,19,108,Sunhouse,Quạt sạc,quat-sac-tich-dien-sunhouse-shd7223-24w-hang-chinh-hang-p102551598
276255776,Ấm siêu tốc Trường An ST03- Hàng chính hãng,175000,175000,0,4.7,3,8,Trường An,Điện Gia Dụng,am-sieu-toc-truong-an-st03-hang-chinh-hang-p276255776
